Rainfall, Discharge ,Temperature ,RH,Date,ETO mm,Soil Moisture %
12.1,757.8,25.81,91.12,06-10-2010,2.57,25.46
4.4,690.71,26.07,87.81,07-10-2010,2.38,24.9
10.4,617.9,26.61,86.44,08-10-2010,2.39,28.74
8.7,485.51,26.54,85.81,09-10-2010,2.25,30.91
2.7,535.1,26.42,84.69,10-10-2010,2.41,34.42
0.5,341.05,26.26,79.94,11-10-2010,2.29,34.38
1.8,363.45,25.9,82.5,12-10-2010,2.28,31.28
0.9,342.43,25.75,83.75,13-10-2010,2.22,29.74
3,346.84,25.72,86.31,14-10-2010,2.34,28.05
13.4,496.3,25.69,86.62,15-10-2010,2.28,26.85
0,328.4,25.63,84.25,16-10-2010,2.25,32.67
0,547,25.42,84.06,17-10-2010,2.23,33.34
8.2,406.95,25.69,84.5,18-10-2010,2.27,30.97
5.5,374.93,25.96,86.94,19-10-2010,2.41,31.81
0.1,270.07,25.97,87.94,20-10-2010,2.47,31.57
5.7,335,25.85,89.81,21-10-2010,2.39,32.42
17.9,657.98,25.65,90.06,22-10-2010,2.33,30.55
18.4,735.01,25.69,90.38,23-10-2010,2.41,31.31
0,676.9,25.83,88,24-10-2010,2.72,32.19
0.5,399.68,25.55,86.75,25-10-2010,2.45,30.88
0,356.8,26.1,86.19,26-10-2010,2.53,29.6
17.5,718.89,25.95,90.06,27-10-2010,2.48,31.3
9.9,701.95,26.37,87.88,28-10-2010,2.45,30.12
0,369.56,26.73,82.5,29-10-2010,2.26,32.14
0,323.06,26.64,81.31,30-10-2010,2.25,30.99
1.4,547,26.2,83.19,31-10-2010,2.27,31.33
14.9,359.14,26.13,83.69,01-11-2010,2.31,33.43
14.4,826.09,25.36,87.25,02-11-2010,2.48,33.48
10.2,554.66,25.54,87.25,03-11-2010,2.54,33.4
0,344.87,26.02,87.12,04-11-2010,2.33,32.76
29,396.8,25.24,78.88,05-11-2010,2.47,33
21.4,855.39,24.56,80.69,06-11-2010,2.26,34.86
7.4,700.6,25.05,85.44,07-11-2010,2.3,35.01
15.7,252.22,24.91,89.12,08-11-2010,2.43,33.71
2.8,458.94,25.3,88.94,09-11-2010,2.59,32.81
17.9,324.11,25.9,88.19,10-11-2010,2.67,32.55
7.5,646.87,24.64,92.44,11-11-2010,2.9,32.95
11.6,989.7,25.48,84.81,12-11-2010,2.91,32.02
6.3,363.42,26.14,86.75,13-11-2010,2.48,32.64
6.7,645.1,26.96,87.06,14-11-2010,2.73,32.66
11.1,504,26.44,88.5,15-11-2010,3.02,33.58
13,807.4,25.63,88.44,16-11-2010,2.77,35.88
0,545,25.8,83.25,17-11-2010,2.65,34.83
15.5,926.8,26,87.12,18-11-2010,2.23,34.87
0,406.63,25.97,84,19-11-2010,2.08,35.58
0,470.5,25.64,84.75,20-11-2010,2.38,35.19
0,305.6,25.07,87.88,21-11-2010,2.23,35
26.1,312.72,25.28,86.56,22-11-2010,2.89,34.32
1.3,422.69,25.15,86.88,23-11-2010,2.91,35.12
11.6,327.61,25.99,83.38,24-11-2010,3.14,34.6
0,325.1,26.23,79.56,25-11-2010,3,34.52
0,290.83,25.98,80.62,26-11-2010,2.87,33.87
0,229.06,25.62,80.56,27-11-2010,2.65,34.38
0,296,25.62,79.19,28-11-2010,2.49,33.79
1.1,174.53,26.13,75.75,29-11-2010,2.32,32.51
0,203.18,25.67,75.44,30-11-2010,2.07,32.91
0,176.7,26.55,76.06,01-12-2010,2.16,33.5
0,295.3,25.94,82.12,02-12-2010,2.21,35.86
0,168.01,25.72,81.5,03-12-2010,2.16,36.28
0,151.64,26.06,75.38,04-12-2010,2.21,36.34
0,161.7,24.3,72.19,05-12-2010,2.33,36.37
0,125.63,24.16,70.44,06-12-2010,2.44,36.36
0,115.81,25.08,76.12,07-12-2010,2.36,36.37
0,145.86,25.9,80.38,08-12-2010,2.69,36.33
0,161.31,25.56,83.12,09-12-2010,2.45,36.1
0,112.11,24.84,84.62,10-12-2010,2.7,36.1
3.5,128.93,24.52,84.06,11-12-2010,2.76,36.15
0,134.9,24.08,79.19,12-12-2010,2.86,36.14
0,96.35,23.68,75.31,13-12-2010,2.63,35.54
0,99.05,23.78,78.75,14-12-2010,3.05,35.42
0,100.56,25.23,80.19,15-12-2010,3.04,35.56
1.3,114.6,24.95,85.56,16-12-2010,2.79,35.68
0,116.2,24.87,85.81,17-12-2010,2.38,35.9
1.8,110.18,25.73,81.75,18-12-2010,2.15,35.97
0,133.1,24.08,71.81,19-12-2010,2.47,35.89
0,118.7,24.91,76.94,20-12-2010,2.62,35.95
0,87.34,25.48,77.69,21-12-2010,2.67,35.71
0,84.94,24.01,69.94,22-12-2010,2.49,35.32
0,0,23.45,67.75,23-12-2010,2.26,34.08
0,0,23.85,67.38,24-12-2010,2.25,34.7
0,0,24.11,70.44,25-12-2010,2.47,34.63
0,0,24.23,75,26-12-2010,2.49,34.77
0,0,23.98,81.94,27-12-2010,2.65,34.59
0,0,24.44,73.94,28-12-2010,2.75,34.96
0,0,24.75,74.38,29-12-2010,3.33,35.38
0,1.83,25.61,76.56,30-12-2010,3.27,36.19
0,8.48,25.19,80.06,31-12-2010,3.35,36.22
0,0,24.71,78.88,01-01-2011,2.77,36.33
0,0,24.27,81.06,02-01-2011,3.17,36.36
0,0,25.01,80.06,03-01-2011,3.19,36.32
0,0,25.61,74,04-01-2011,2.98,36.24
0,0,25.57,74.38,05-01-2011,3.14,36.24
0,0,25.59,72.44,06-01-2011,2.66,36.28
0,0,25.06,73.19,07-01-2011,3.26,35.8
0,0,24.97,74.5,08-01-2011,3.63,34.63
0,0,25.12,73.75,09-01-2011,3,34.05
0,0,25.05,69.94,10-01-2011,3.14,36.08
0,0,23.9,62,11-01-2011,2.78,36.13
0,0,23.07,59.81,12-01-2011,2.94,35.87
0,0,23.82,61.19,13-01-2011,3.66,35.48
0,0,23.56,64.12,14-01-2011,2.23,34.93
0,0,23.68,65.5,15-01-2011,2.36,34.67
0,0,24.3,67.5,16-01-2011,2.75,34.41
0,0,24.71,70.81,17-01-2011,2.47,33.96
0,0,25.4,66.69,18-01-2011,2.57,32.86
0,0,24.73,71.75,19-01-2011,2.76,31.29
0,0,24.74,66.06,20-01-2011,3.01,30.2
0,0,24.76,65.38,21-01-2011,3.02,30.48
0,0,24.26,70,22-01-2011,2.8,31.17
0,0,25.02,64.31,23-01-2011,3.84,33.55
0,0,24.83,61.62,24-01-2011,3.44,35.09
0,0,24.44,60.38,25-01-2011,3.06,34.52
0,0,25.18,59.88,26-01-2011,2.86,33.42
0,0,25.46,60.75,27-01-2011,2.69,32.33
0,0,25.22,59.38,28-01-2011,2.76,32.14
0,0,25.19,61.88,29-01-2011,2.83,31.67
0,0,25.33,61.19,30-01-2011,2.83,30.87
0,0,24.68,61.56,31-01-2011,2.57,29.97
0,0,24.44,57.94,01-02-2011,2.57,29.6
0,0,24.9,54.06,02-02-2011,3.03,29.93
0,0,25.25,58.31,03-02-2011,3.13,29.61
0,0,25.71,61.31,04-02-2011,3.03,28.67
0,0,25.23,60.75,05-02-2011,2.61,28.36
0,0,25.37,57.19,06-02-2011,2.81,28.76
0,0,25.3,59.19,07-02-2011,3.28,28.33
0,0,25.63,58,08-02-2011,2.96,28.59
0,0,25.44,58.19,09-02-2011,2.77,30.72
0,0,26.33,61.06,10-02-2011,2.63,30.31
0,0,25.89,51.06,11-02-2011,2.79,29.41
0,0,25.77,55,12-02-2011,3.01,33.7
0,0,25.58,53.19,13-02-2011,2.71,35.54
0,0,25.85,59.94,14-02-2011,2.91,36.26
0,0,25.94,68.12,15-02-2011,3.33,36.3
0,0,25.72,70.88,16-02-2011,3.76,35.66
0,0,25.84,70.38,17-02-2011,3.88,35.79
0,0,25.7,69.38,18-02-2011,2.89,36.2
0,0,25.03,66.31,19-02-2011,2.94,36.25
0,0,25.36,67.38,20-02-2011,3.39,36.26
0.7,0,25.88,66.69,21-02-2011,3.31,36.15
0,0,26.92,67.5,22-02-2011,3.32,36.28
0,0,27.51,69.19,23-02-2011,3.52,35.99
0,0,27.35,70.06,24-02-2011,3.73,34.88
3.2,0,26.94,67.94,25-02-2011,3.65,33.63
0,0,26.52,66.31,26-02-2011,3.95,33.47
0,0,27.31,63.69,27-02-2011,3.6,33.23
0,0,28.08,59.38,28-02-2011,3.47,35.42
0,8.04,27.58,59,01-03-2011,3.06,34.64
0,9.34,28.05,60.38,02-03-2011,3.18,32.93
0,8.68,27.82,60.75,03-03-2011,3.03,32.12
0,8.86,28.12,61.62,04-03-2011,3.12,31.88
0,8.16,28.16,62.94,05-03-2011,3.7,31.02
0,8.48,28.51,57.56,06-03-2011,3.59,31.31
0,7.95,28.73,55.06,07-03-2011,4.19,30.77
0,7.66,28.94,59.25,08-03-2011,3.63,29.72
0,7.66,28.66,64.12,09-03-2011,3.24,28.59
0,7.79,28.86,62,10-03-2011,3.23,29.42
0,7.66,28.69,59.12,11-03-2011,3.35,29.07
0,7.66,28.83,60.31,12-03-2011,3.29,27.87
0,7.79,28.87,61.31,13-03-2011,3.22,26.78
0,6.52,29.08,59.62,14-03-2011,3.06,25.75
0,7.79,29.25,58.81,15-03-2011,3.72,26.13
0,7.76,29.32,58.69,16-03-2011,3.7,26.85
0,7.79,29.51,55.25,17-03-2011,3.62,25.98
0,7.79,28.92,49.44,18-03-2011,3.63,25.1
0,6.93,28.58,63.06,19-03-2011,3.51,24.56
0,6.7,28.77,66.19,20-03-2011,3.13,25.74
0,6.93,28.46,68.62,21-03-2011,3.05,25.06
0,6.7,29.05,62.44,22-03-2011,3.2,24.34
0,6.47,29.15,61.62,23-03-2011,3.41,23.61
1.5,6.24,29.08,58.69,24-03-2011,3.58,22.99
4.3,5.79,29.18,57.69,25-03-2011,3.12,23.43
0,5.58,28.94,63,26-03-2011,3.24,22.78
4.3,5.05,29.19,65.44,27-03-2011,2.77,22.23
1.1,4.54,29.21,67.5,28-03-2011,2.93,21.88
0,4.25,29.48,66.25,29-03-2011,3.07,22.27
0,3.51,29.7,64.44,30-03-2011,3.31,22.22
0,2.91,29.31,66.75,31-03-2011,3.27,25.36
0,3.87,29.12,66.56,01-04-2011,3.3,26.42
0,4.44,29.4,59.44,02-04-2011,3.55,26.98
0,5.79,28.62,60,03-04-2011,3.29,25.86
0,6.47,28.28,59.31,04-04-2011,3.3,24.96
0,6.01,28.28,56.31,05-04-2011,3.43,24.26
0,4.94,28.65,55.88,06-04-2011,3.2,23.6
0,3.87,29.37,56.5,07-04-2011,3.14,23.48
0,3.04,29.29,60.56,08-04-2011,3.14,22.92
0,2,29.23,65.06,09-04-2011,3.18,22.51
2.3,1.48,28.8,69.69,10-04-2011,2.94,22.09
6.5,1.29,28.76,71.62,11-04-2011,2.66,21.76
0.4,0.72,29.2,69.12,12-04-2011,2.71,21.35
0,0.68,29.05,69,13-04-2011,2.68,21.36
0.5,1.8,28.17,72.62,14-04-2011,2.93,21.46
5.8,3.69,27.25,79.38,15-04-2011,3.46,21.04
1.8,5.79,27.93,76.38,16-04-2011,4.18,20.68
2.5,6.35,28.12,76.19,17-04-2011,4.43,20.4
12.3,7.11,28.36,76.19,18-04-2011,3.43,20.08
0.3,7.42,27.15,81.5,19-04-2011,3.11,19.79
13.8,7.42,27.33,79.94,20-04-2011,3.07,19.51
1.5,8.16,26.89,82.06,21-04-2011,2.91,19.24
12,8.35,27.76,77.19,22-04-2011,2.84,18.53
3,8.81,26.47,83.25,23-04-2011,2.56,18.34
1.7,8.94,27.08,81.06,24-04-2011,3.04,18.47
0,8.16,28.25,76,25-04-2011,2.75,18.6
2.4,7.42,28.32,77.12,26-04-2011,2.76,18.34
0,8.29,28.95,75.25,27-04-2011,3.18,18.71
0,8.35,28.05,78.81,28-04-2011,3.76,18.57
0,8.1,28.3,75.25,29-04-2011,3.91,18.57
0,7.97,28.51,75.88,30-04-2011,3.47,18.34
0,7.91,28.44,78.56,01-05-2011,2.97,18.11
0,7.01,28.5,78.56,02-05-2011,2.89,17.9
0,7.79,28.08,80.31,03-05-2011,2.86,17.75
0,8.69,28.42,76.69,04-05-2011,2.71,17.6
0,8.23,29.33,72.19,05-05-2011,2.62,17.4
0,8.29,28.96,70.31,06-05-2011,2.78,17.23
0,8.23,28.41,70.75,07-05-2011,2.57,15.14
0,8.04,27.87,70.75,08-05-2011,3.08,15.04
0,8.23,28.48,68.12,09-05-2011,3.16,14.93
0,7.83,28.58,69.12,10-05-2011,3.08,14.83
0,7.05,28.43,72.31,11-05-2011,3.31,14.74
1.7,7.29,28.21,73.75,12-05-2011,3.04,14.64
0,7.29,28.84,71.25,13-05-2011,3.19,14.55
16.8,8.55,28.74,70.25,14-05-2011,2.88,14.51
0.9,8.04,28.79,71,15-05-2011,3.06,14.39
37,8.8,29.25,71.81,16-05-2011,2.91,14.31
0,7.91,27.5,81.12,17-05-2011,2.78,14.24
23.3,8.94,28.33,73.81,18-05-2011,2.82,14.18
13.5,9.07,28.07,75.88,19-05-2011,2.7,14.12
1.5,9.2,28.29,72.44,20-05-2011,2.84,14.07
0,8.94,28.18,75.12,21-05-2011,2.95,14.01
0,8.16,28.55,74.06,22-05-2011,2.76,13.95
0,9.83,28.62,73.25,23-05-2011,2.53,13.91
15.3,8.1,28.37,79.38,24-05-2011,2.78,13.86
0,8.16,28.8,72.81,25-05-2011,2.96,13.81
1.2,2.07,28.32,78.06,26-05-2011,3.16,13.77
4.4,0,27.33,82.88,27-05-2011,2.91,13.73
3.1,0.01,27.75,78.19,28-05-2011,2.57,13.69
2.7,0.02,28.17,78.75,29-05-2011,2.42,13.66
0.8,0,27.61,79.81,30-05-2011,2.54,13.62
5.8,0.07,27.5,82.06,31-05-2011,2.82,13.58
0.2,8.02,26.99,88.56,01-06-2011,2.93,13.55
1.1,9.06,26.18,85.94,02-06-2011,3.03,13.52
2,24.5,26.53,84.19,03-06-2011,2.98,13.56
1,10.29,27.11,83.25,04-06-2011,2.62,13.47
7,74.38,27.44,82.88,05-06-2011,2.74,13.43
22,225.36,26.74,90.38,06-06-2011,2.81,13.41
25,254.3,26.44,85.12,07-06-2011,2.85,13.38
45,454.94,26.87,85.19,08-06-2011,2.82,13.37
29,294.66,27.25,86.56,09-06-2011,2.56,13.33
23,233.84,27.39,85.12,10-06-2011,2.98,13.31
25,255.43,27.52,84.31,11-06-2011,3.25,13.29
63,632,27.2,86,12-06-2011,2.79,13.26
85,850.35,27.27,87.62,13-06-2011,2.68,13.24
66,663.37,26.04,85.31,14-06-2011,2.45,13.23
101,1015.85,25.35,88.25,15-06-2011,2.57,13.26
59,595.84,25.8,85.12,16-06-2011,2.38,13.19
46,460.24,26.4,83.25,17-06-2011,2.64,13.17
68,688.9,26.25,90.06,18-06-2011,2.81,13.16
70,705.7,26.59,86.56,19-06-2011,2.63,13.14
43,439.63,26.56,84.31,20-06-2011,2.74,13.13
35,359.53,26.4,84.5,21-06-2011,2.52,13.11
26,263.12,26.63,85.12,22-06-2011,2.64,13.45
57,573.92,26.76,85.88,23-06-2011,2.7,13.09
69,696.97,26.73,87.88,24-06-2011,2.54,13.2
73,735.08,26.82,88.62,25-06-2011,2.99,13.18
113,1133,26.43,90.88,26-06-2011,2.93,13.16
118,1185.67,26.13,91.38,27-06-2011,2.85,13.15
167,1673.95,26.08,86.19,28-06-2011,2.95,13.13
109,1097.72,26.51,87.38,29-06-2011,2.71,13.39
75,750.25,26.5,89.25,30-06-2011,2.76,13.36
67,679.66,26.03,90.56,01-07-2011,2.72,14.74
100,1006.83,25.55,86.38,02-07-2011,2.56,13.62
69,693.2,25.59,85.75,03-07-2011,2.66,13.59
62,627.21,25.4,89.38,04-07-2011,2.55,13.56
73,735.29,25.51,84.56,05-07-2011,2.54,13.53
75,754.19,25.02,85.31,06-07-2011,2.61,13.5
95,957.45,25.03,88.25,07-07-2011,2.57,13.47
65,652.65,25.83,89.81,08-07-2011,2.56,13.44
72,722.79,24.73,86.69,09-07-2011,2.48,13.42
49,490.1,25.23,88.75,10-07-2011,2.61,13.41
55,553.38,26.15,90.25,11-07-2011,2.69,13.39
53,537.62,25.53,91.88,12-07-2011,2.49,13.37
72,721.85,25.06,90.19,13-07-2011,2.65,13.35
69,698.4,25.09,88.25,14-07-2011,2.5,13.33
164,1644.36,25.37,90.06,15-07-2011,2.56,13.31
159,1593.26,25.46,92.31,16-07-2011,2.84,13.29
270,2709,25.37,92.94,17-07-2011,3.05,13.27
235,2350,25.47,90.81,18-07-2011,3.26,13.26
241,2419,25.85,91.5,19-07-2011,3.27,13.25
169,1690,25.46,90.56,20-07-2011,3.03,13.23
194,1946,25.34,89.06,21-07-2011,2.63,13.21
139,1392.06,25.38,89.38,22-07-2011,2.54,13.19
158,1586.51,25.58,91.5,23-07-2011,2.64,13.27
190,1900,25.88,91.88,24-07-2011,2.63,13.26
162,1625.15,25.51,92.75,25-07-2011,2.74,13.24
145,1456.74,25.37,92.31,26-07-2011,2.56,13.22
111,1112.29,25.01,91.62,27-07-2011,2.61,13.21
84,840.59,24.83,91.75,28-07-2011,2.69,13.22
85,852.62,24.7,89.38,29-07-2011,2.61,13.21
106,1065.3,25.14,91.81,30-07-2011,2.6,13.2
89,898.4,25.12,92.06,31-07-2011,2.66,13.18
82,825.09,25.48,90.94,01-08-2011,2.77,13.18
115,1153.66,25.65,92.19,02-08-2011,2.63,13.16
173,1735.17,25.29,93.12,03-08-2011,2.61,13.22
189,1899.08,25.4,91.19,04-08-2011,2.34,16.15
167,1675.76,25.33,91.88,05-08-2011,2.45,16.12
236,2367.59,25.26,93.44,06-08-2011,2.71,18.25
219,2192,25.34,91.06,07-08-2011,2.58,17.92
200,2003.11,25.45,92.12,08-08-2011,2.49,17.56
152,1523.86,25.52,89.75,09-08-2011,2.32,17.42
135,1351.84,25.51,89.62,10-08-2011,2.44,17.2
130,1300.93,25.73,90.56,11-08-2011,2.77,18.52
185,1858.88,25.37,92.19,12-08-2011,2.77,17.88
137,1375.42,25.79,89.12,13-08-2011,2.57,17.54
120,1203,25.87,88.56,14-08-2011,2.43,17.41
98,984.4,25.41,91,15-08-2011,2.65,17.24
96,969.64,25.09,91.56,16-08-2011,2.54,17.21
81,811.45,25.36,88.25,17-08-2011,2.34,17.43
75,759.69,24.63,91.56,18-08-2011,2.44,17.23
84,847.6,25.06,90.75,19-08-2011,2.61,20.3
88,880.61,24.93,93.25,20-08-2011,2.43,20.94
114,1143,24.77,88.31,21-08-2011,2.41,21.2
82,827.6,24.8,84.94,22-08-2011,2.41,22.71
90,900.7,24.74,88.5,23-08-2011,2.45,21.77
76,760.8,24.69,90.5,24-08-2011,2.37,22.42
68,689.1,25.08,90.62,25-08-2011,2.33,27.59
81,816.07,25.07,90.19,26-08-2011,2.46,24.23
64,640,25.43,90.06,27-08-2011,2.61,23.07
92,928.3,25.83,89.06,28-08-2011,2.54,22.75
78,780.2,25.93,89.38,29-08-2011,2.39,23.76
115,1150.12,25.4,89.44,30-08-2011,2.38,23.72
173,1737,25.28,91.69,31-08-2011,2.3,28.02
152,1529,25.36,93.69,01-09-2011,2.36,29.02
198,1982.87,25.4,92.88,02-09-2011,2.23,26.13
197,1975.57,25.23,92.56,03-09-2011,2.32,29.71
182,1822,25.36,91.88,04-09-2011,2.36,26.85
149,1499.68,25.39,91.06,05-09-2011,2.29,27.98
123,1237.94,25.57,91.75,06-09-2011,2.7,27.24
105,1054,25.54,91.69,07-09-2011,2.81,26.98
115,1150,25.81,90.38,08-09-2011,2.76,26.99
112,1122.09,25.69,91.81,09-09-2011,2.56,27.81
98,985.83,25.77,91.31,10-09-2011,2.48,26.82
100,1006,25.83,90.06,11-09-2011,2.59,28.12
105,1056.04,25.87,90.44,12-09-2011,2.64,28.45
90,904.62,25.26,89.94,13-09-2011,2.6,30.19
130,1301.46,25.11,89.12,14-09-2011,2.57,27.83
101,1011.19,25.69,91,15-09-2011,2.51,28.02
129,1295.5,25.85,89.38,16-09-2011,2.62,14.05
93,933.12,25.88,87.44,17-09-2011,2.39,12.4
73,739.5,25.57,90.06,18-09-2011,2.34,28.74
90,903.91,25.55,88.88,19-09-2011,2.32,27.82
89,891.95,25.64,87.81,20-09-2011,2.35,27.88
61,617,25.28,88.69,21-09-2011,2.49,27.85
65,653.95,25.06,84.81,22-09-2011,2.56,28.19
52,520.06,24.94,85.31,23-09-2011,2.79,27.44
46,468.08,25.14,82.62,24-09-2011,2.63,29.21
43,436.5,25.35,81.88,25-09-2011,2.66,29.16
40,404.44,25.55,81.81,26-09-2011,2.91,29.01
37,373.59,25.46,83.88,27-09-2011,2.83,29.03
35,359.9,25.54,82.38,28-09-2011,2.55,31.68
32,320.22,25.98,83.62,29-09-2011,2.33,33.13
31,313.72,26.24,83.69,30-09-2011,2.35,33.95
2.2,291,26.26,82.94,01-10-2011,2.35,32.42
34.4,262,26.19,85.56,02-10-2011,2.36,32.99
15.1,268.45,26.25,84.19,03-10-2011,2.41,32.45
0,273.27,25.48,80.5,04-10-2011,2.5,30.99
0,238.24,25.21,78.44,05-10-2011,2.44,31.41
0,240.6,25.32,80.94,06-10-2011,2.47,30.7
0,216.67,25.86,81.69,07-10-2011,2.44,29.51
0,211.61,25.94,83.62,08-10-2011,2.53,29
4.3,249.1,25.63,85.75,09-10-2011,2.64,32.72
4.1,399.2,25.71,88.38,10-10-2011,2.54,32.59
22.4,492.92,25.94,87.38,11-10-2011,2.67,31.02
5.7,296.95,26.13,82.88,12-10-2011,2.46,30.52
6.7,372.39,26.12,84.81,13-10-2011,2.32,33.35
3,399.37,26.65,84.5,14-10-2011,2.42,31.2
30.3,473.8,26.54,86.5,15-10-2011,2.37,34.11
24.9,311.3,26.07,85.75,16-10-2011,2.37,35.24
2.7,322.9,26.41,85.44,17-10-2011,2.31,34.12
0.8,275.65,25.91,81.06,18-10-2011,2.36,33.28
0.3,481.34,26.06,82.44,19-10-2011,2.65,31.93
0,154.37,26.23,85.94,20-10-2011,2.63,33.13
0.9,233.94,26.53,85.44,21-10-2011,2.66,33.43
0.9,316.36,26.02,88.19,22-10-2011,2.57,31.87
0,207.8,26.19,84.94,23-10-2011,2.4,31.6
8.9,438.39,26.2,84.44,24-10-2011,2.49,32.56
4.1,520.08,26.26,83.81,25-10-2011,2.33,31.24
8.8,569,26.07,82.12,26-10-2011,2.35,30.51
0.6,351.93,26.08,84.25,27-10-2011,2.35,33.36
16.2,578.76,26.71,80.75,28-10-2011,2.4,34.68
2.1,299.93,26.6,79.62,29-10-2011,2.33,34.04
4.6,243.4,26.38,80.5,30-10-2011,2.28,33.77
3.3,226.58,26.64,80.19,31-10-2011,2.34,34.46
3.2,256.58,26.85,81.62,01-11-2011,2.33,34.44
10.2,266.71,26.48,84.75,02-11-2011,2.48,34.6
14.1,819.45,26.05,86.81,03-11-2011,2.42,34.52
36.3,687.45,25.98,85.75,04-11-2011,2.47,34.07
10.5,398.54,26.67,85.56,05-11-2011,2.68,34.71
9.4,398.7,25.94,88.25,06-11-2011,2.98,35.17
5.8,648.1,26.07,81.69,07-11-2011,2.79,35.03
0.1,576.7,25.81,72,08-11-2011,2.29,34
0,254.8,25.43,68.25,09-11-2011,2.01,33
0,208.04,25.67,66.56,10-11-2011,2.23,32.8
0,298.81,25.01,69.44,11-11-2011,2.52,32.41
0,199.88,25.71,69.75,12-11-2011,2.42,34.27
0,194.7,25.11,69.31,13-11-2011,2.43,35.8
0,196.99,25.65,68.81,14-11-2011,2.57,35.94
0,198.18,25.69,70.5,15-11-2011,2.44,35.96
0,173.55,25.5,69.25,16-11-2011,2.33,35.62
0,176.05,25.23,74,17-11-2011,2.15,35.18
0,153.4,26.51,73.25,18-11-2011,2.33,34.15
0,141.75,25.19,68.56,19-11-2011,2.53,32.45
0,150.2,23.66,67.38,20-11-2011,2.51,32.48
0,126,24.05,68.94,21-11-2011,2.5,35.64
0,128.04,24.83,66.94,22-11-2011,2.56,35.69
0,127.87,24.55,67.25,23-11-2011,2.49,35.4
0,133.57,25.8,74.12,24-11-2011,2.54,33.82
0,123.1,26.82,77.31,25-11-2011,2.23,33.02
1.4,127.04,26.59,77.25,26-11-2011,2.66,32.91
0.8,125.1,26.94,79.5,27-11-2011,2.57,33.58
2.5,122.16,25.76,86.62,28-11-2011,2.47,32.96
7.9,110.22,26.47,85.75,29-11-2011,2.65,32.97
0.3,105.49,26.58,84.25,30-11-2011,2.7,32.79
0,125.75,26.62,81.19,01-12-2011,2.45,34.91
0,99.01,26.36,81.06,02-12-2011,2.58,35.55
0,101.9,26.34,83.31,03-12-2011,2.46,35.86
0,91.19,26.07,79.38,04-12-2011,2.35,36.12
0,72.69,25.68,70.81,05-12-2011,2.46,35.83
0,57.98,24.81,73.25,06-12-2011,2.15,35.91
0,93.14,25,69.94,07-12-2011,2.26,35.85
0,72.69,24.23,70.56,08-12-2011,2.82,35.9
0,57.98,25.4,76.94,09-12-2011,2.55,35.92
0,41.71,26.76,75.94,10-12-2011,2.36,35.49
0,72.69,27.12,75.94,11-12-2011,2.59,35.09
0,14.47,26.44,74.12,12-12-2011,2.26,33.75
0,99.53,25.64,68.94,13-12-2011,2.37,33.7
0,55.09,24.99,66.38,14-12-2011,2.36,35.54
0,55.77,25.38,63.56,15-12-2011,2.37,36.2
0,39.61,25.89,66.31,16-12-2011,2.92,35.57
0,36.31,24.53,61.12,17-12-2011,3.09,34.46
0,35,23.8,61.44,18-12-2011,2.67,33.63
0,34.39,24.23,58.25,19-12-2011,2.6,33.92
0,33.48,24.47,60.56,20-12-2011,2.65,33.26
0,25.65,24.1,61,21-12-2011,2.79,31.86
0,25.31,23.94,58.44,22-12-2011,2.28,31.02
0,22.8,24.39,55.38,23-12-2011,1.95,30.01
0,18.38,24.83,57.38,24-12-2011,2.13,28.47
0,19.01,23.89,59.12,25-12-2011,1.96,27.47
0,16.46,23.29,61.19,26-12-2011,2,26.61
0,14.57,23.55,61.25,27-12-2011,2.19,26.24
0,13.75,24.12,63.88,28-12-2011,2.15,26.46
0,13.51,24.44,60.56,29-12-2011,2.42,25.17
0,13.08,26.69,69.88,30-12-2011,2.4,26.91
0,11.42,26.04,65,31-12-2011,2.24,31.74
0,24.18,26.24,66.69,01-01-2012,2.46,35.8
0,25.46,25.73,69.44,02-01-2012,2.41,35.78
0,24.54,26.06,74.12,03-01-2012,2.69,35.83
0,26.69,26.65,74.69,04-01-2012,2.52,35.16
0,26.49,27.05,73.44,05-01-2012,2.48,35.34
0,24.18,26.89,70.06,06-01-2012,2.7,34.4
0,21.95,26.55,67.44,07-01-2012,3.36,34.24
0,19.85,26.06,63.25,08-01-2012,3.29,36.03
0,21.15,25.48,62.38,09-01-2012,3.35,35.67
0,17.87,24.65,59.75,10-01-2012,3.53,35.51
0,22.41,25.04,61.44,11-01-2012,3.48,36.09
0,19.19,25.49,65.31,12-01-2012,3.51,35.81
0,17.91,26.02,66.88,13-01-2012,3.62,34.64
0,19.85,25.86,61.62,14-01-2012,3.64,34.2
0,3.53,24.37,53.31,15-01-2012,3.89,33.24
0,5.2,23.93,56.12,16-01-2012,3.93,33.9
0,24.31,24.15,54.38,17-01-2012,3.79,34.1
0,8.44,24.87,62.5,18-01-2012,3.23,35.48
0,22.29,24.93,68.06,19-01-2012,3.09,35.47
0,21.94,24.98,66.56,20-01-2012,3.68,35.37
0,23.11,24.92,64.94,21-01-2012,3.95,34.53
0,8.44,25.54,67.5,22-01-2012,3.8,33.04
0,22.4,25.91,65.56,23-01-2012,3.78,31.19
0,9.73,25.82,67.5,24-01-2012,3.27,32.91
0,24.56,25.48,60.94,25-01-2012,2.91,35.91
0,4.32,25.5,63.06,26-01-2012,2.95,35.61
0,0,24.87,61.12,27-01-2012,2.8,34.96
0,16.01,25.4,67.75,28-01-2012,2.8,35.33
0,14.27,25.07,71.25,29-01-2012,2.81,34.89
